Source	Target
ATF1	NFIL3
ATF1	NR6A1
ATF1	PPARD
ATF1	REL
ATF1	RELB
ATF1	RFX1
ATF1	SMAD3
ATF1	SREBF1
ATF1	STAT3
ATF1	STAT6
ATF1	TCF3
ATF1	TFCP2
ATF1	TFDP1
ATF1	TGIF2
ATF1	TRIM28
ATF1	YY1
ATF1	ZNF143
ATF2	BACH2
ATF2	CDC5L
ATF2	DLX2
ATF2	EGR2
ATF2	EGR3
ATF2	EGR4
ATF2	ERF
ATF2	FOSL1
ATF2	FOXP1
ATF2	GTF2A1
ATF2	HLF
ATF2	HOXC10
ATF2	ING4
ATF2	IRX5
ATF2	JUND
ATF2	KLF11
ATF2	MAFF
ATF2	MYC
ATF2	NF1
ATF2	NR4A2
ATF2	NR6A1
ATF2	PPARD
ATF2	RELB
ATF2	RFX1
ATF2	SREBF1
ATF2	STAT3
ATF2	TBX5
ATF2	TFCP2
ATF2	TRIM28
ATF2	YY1
ATF2	ZNF143
ATF3	BACH2
ATF3	BCL6
ATF3	BDP1
ATF3	CDC5L
ATF3	CEBPB
ATF3	ERF
ATF3	FOXO4
ATF3	FOXP1
ATF3	GLI3
ATF3	HLF
ATF3	HOXC10
ATF3	ING4
ATF3	JUN
ATF3	JUND
ATF3	KLF11
ATF3	MAFF
ATF3	MYC
ATF3	NF1
ATF3	NFATC1
ATF3	NR6A1
ATF3	PPARD
ATF3	RELB
ATF3	RFX1
ATF3	SREBF1
ATF3	STAT3
ATF3	TFCP2
ATF3	TGIF2
ATF3	TRIM28
ATF3	XBP1
ATF3	YY1
ATF4	BACH2
ATF4	CDC5L
ATF4	CTCF
ATF4	FOXJ3
ATF4	FOXP1
ATF4	HLF
ATF4	HOXC10
ATF4	ING4
ATF4	JUN
ATF4	JUNB
ATF4	KLF11
ATF4	KLF12
ATF4	KLF15
ATF4	KLF4
ATF4	MAFB
ATF4	MAFF
ATF4	MAFG
ATF4	MYC
ATF4	MZF1
ATF4	NF1
ATF4	NR1H2
ATF4	NR4A2
ATF4	NR6A1
ATF4	RB1
ATF4	RELB
ATF4	REST
ATF4	RFX1
ATF4	SMAD1
ATF4	SREBF1
ATF4	SREBF2
ATF4	STAT3
ATF4	STAT4
ATF4	TCF3
ATF4	TFCP2
ATF4	TGIF2
ATF4	TRIM28
ATF4	YY1
ATF5	BACH2
ATF5	BCL6
ATF5	CDC5L
ATF5	EGR1
ATF5	ETS2
ATF5	FOXO3
ATF5	GLIS3
ATF5	HLF
ATF5	HOXC10
ATF5	ING4
ATF5	KLF11
ATF5	MAFF
ATF5	MYC
ATF5	NF1
ATF5	NR2C2
ATF5	NR6A1
ATF5	OAZ1
ATF5	PRRX1
ATF5	RELB
ATF5	RFX1
ATF5	SP1
ATF5	SREBF1
ATF5	STAT3
ATF5	TERF1
ATF5	TFCP2
ATF5	TP63
ATF5	TRIM28
ATF5	YY1
ATF6	BACH2
ATF6	CDC5L
ATF6	HLF
ATF6	HOXC10
ATF6	ING4
ATF6	KLF11
ATF6	MAFF
ATF6	MYC
ATF6	NF1
ATF6	NR6A1
ATF6	RELB
ATF6	RFX1
ATF6	SREBF1
ATF6	STAT3
ATF6	TFCP2
ATF6	TRIM28
ATF6	YY1
ATF7	BACH2
ATF7	CDC5L
ATF7	HLF
ATF7	HOXC10
ATF7	ING4
ATF7	KLF11
ATF7	MAFF
ATF7	MYC
ATF7	NF1
ATF7	NR6A1
ATF7	RELB
ATF7	RFX1
ATF7	SREBF1
ATF7	STAT3
ATF7	TFCP2
ATF7	TRIM28
ATF7	YY1
ATOH1	ARNT
ATOH1	BACH1
ATOH1	BRCA1
ATOH1	CEBPD
ATOH1	CEBPE
ATOH1	DLX2
ATOH1	GABPB1
ATOH1	GATA2
ATOH1	GLIS1
ATOH1	HOXA6
ATOH1	KLF4
ATOH1	MEF2A
ATOH1	NFKB1
ATOH1	NR2E3
ATOH1	NR6A1
ATOH1	PATZ1
ATOH1	RARA
ATOH1	SMAD7
ATOH1	SREBF1
ATOH1	SRF
ATOH1	STAT2
ATOH1	TBX18
ATOH1	TFAP4
ATOH1	TGIF1
ATOH1	TGIF2
BACH1	ATF5
BACH1	BACH1
BACH1	BHLHE41
BACH1	CREM
BACH1	DDIT3
BACH1	DLX1
BACH1	ELF4
BACH1	FOXN1
BACH1	GLIS3
BACH1	GTF2A1
BACH1	HMGA1
BACH1	IRF1
BACH1	IRF6
BACH1	KLF4
BACH1	LMO2
BACH1	MAFG
BACH1	OAZ1
BACH1	PRDM1
BACH1	TGIF1
BACH1	ZNF217
BACH2	ATF3
BACH2	BACH1
BACH2	BHLHE40
BACH2	CREM
BACH2	DDIT3
BACH2	DLX1
BACH2	E2F6
BACH2	ELF4
BACH2	FOXN1
BACH2	GABPB1
BACH2	GLIS3
BACH2	GTF2A1
BACH2	IRF1
BACH2	IRF6
BACH2	KLF4
BACH2	LMO2
BACH2	MAFG
BACH2	NR4A1
BACH2	OAZ1
BACH2	PRDM1
BACH2	TGIF1
BACH2	ZNF217
BARHL1	CNOT3
BARHL1	HMGA2
BARHL1	NFE2L1
BARHL1	SP1
BARHL1	TCF4
BARHL2	CNOT3
BARHL2	HMGA2
BARHL2	TCF4
BARX1	MAF
BARX1	RBPJ
BCL6	ATF6
BCL6	BCL6
BCL6	CEBPG
BCL6	EGR1
BCL6	ESRRA
BCL6	GLI2
BCL6	GTF2A1
BCL6	KLF11
BCL6	PATZ1
BCL6	PRDM1
BCL6	SIX2
BCL6	SMAD7
BCL6	ZNF217
BCL6	ZNF354C
BDP1	FOXL1
BDP1	JUNB
BDP1	MAFF
BDP1	RFX1
BDP1	TBX5
BDP1	TGIF1
BHLHE40	ARNT
BHLHE40	ATF1
BHLHE40	ATF4
BHLHE40	BCL6
BHLHE40	BHLHE40
BHLHE40	EBF1
BHLHE40	ELK1
BHLHE40	ETS2
BHLHE40	FOXO3
BHLHE40	GATA2
BHLHE40	HES1
BHLHE40	HINFP
BHLHE40	JUNB
BHLHE40	KLF15
BHLHE40	MAFG
BHLHE40	MAX
BHLHE40	MTERF
BHLHE40	NFE2L1
BHLHE40	NR6A1
BHLHE40	OAZ1
BHLHE40	SMAD7
BHLHE40	TEF
BHLHE41	AHR
BHLHE41	ARNT
BHLHE41	ATF1
BHLHE41	ATF4
BHLHE41	BCL6
BHLHE41	BHLHE40
BHLHE41	E2F6
BHLHE41	EBF1
BHLHE41	EGR1
BHLHE41	ELK1
BHLHE41	ETS2
BHLHE41	FOXO3
BHLHE41	GATA2
BHLHE41	GTF2A1
BHLHE41	HAND2
BHLHE41	HES1
BHLHE41	HIF1A
BHLHE41	HINFP
BHLHE41	HOXA1
BHLHE41	HSF1
BHLHE41	HSF2
BHLHE41	JUNB
BHLHE41	KLF15
BHLHE41	MAFG
BHLHE41	MAX
BHLHE41	MTERF
BHLHE41	NFE2L1
BHLHE41	NR2F2
BHLHE41	NR6A1
BHLHE41	OAZ1
BHLHE41	PKNOX1
BHLHE41	SMAD7
BHLHE41	TEF
BPTF	ARID5B
BPTF	BHLHE40
BPTF	CEBPD
BPTF	E2F1
BPTF	HBP1
BPTF	HINFP
BPTF	JUN
BPTF	MAX
BPTF	RBPJ
BPTF	TGIF1
BRF1	ELK1
BRF1	FOXL1
BRF1	KLF4
BRF1	RFX1
BRF1	TBX5
CBFB	CEBPB
CBFB	GABPB1
CBFB	NR4A1
CBFB	PBX1
CBFB	RARA
CBFB	SPI1
CBFB	STAT6
CBFB	TGIF1
CBFB	ZBTB16
CDX1	DLX1
CDX1	HAND2
CDX1	HES1
CDX1	TBX5
CDX1	TEF
CDX1	ZBTB16
CDX2	BCL6
CDX2	DLX1
CDX2	EGR2
CDX2	HAND2
CDX2	HES1
CDX2	MECOM
CDX2	NR4A2
CDX2	TBX5
CDX2	TEF
CDX2	ZBTB16
CEBPA	ARID3A
CEBPA	ARNT
CEBPA	ATF1
CEBPA	ATF3
CEBPA	BHLHE40
CEBPA	CEBPB
CEBPA	CTCF
CEBPA	DDIT3
CEBPA	DLX5
CEBPA	EPAS1
CEBPA	ESRRA
CEBPA	GABPA
CEBPA	GABPB1
CEBPA	GATA4
CEBPA	HMBOX1
CEBPA	HNF4A
CEBPA	HOXC5
CEBPA	IRF1
CEBPA	ITGB2
CEBPA	JUN
CEBPA	MECOM
CEBPA	NFE2
CEBPA	NFE2L1
CEBPA	NR4A1
CEBPA	PITX3
CEBPA	PPARD
CEBPA	SREBF1
CEBPA	STAT1
CEBPA	TBX18
CEBPB	ARID3A
CEBPB	ATF1
CEBPB	BHLHE40
CEBPB	CDC5L
CEBPB	CTCF
CEBPB	DDIT3
CEBPB	EGR1
CEBPB	EPAS1
CEBPB	GABPA
CEBPB	HNF4A
CEBPB	IRF1
CEBPB	ITGB2
CEBPB	JUN
CEBPB	NFE2
CEBPB	NFE2L2
CEBPB	NFIL3
CEBPB	PITX3
CEBPB	SOX17
CEBPB	XBP1
CEBPB	ZNF219
CEBPD	ARID3A
CEBPD	ARID5B
CEBPD	ATF1
CEBPD	BHLHE40
CEBPD	CTCF
CEBPD	DDIT3
CEBPD	EPAS1
CEBPD	GABPA
CEBPD	GZF1
CEBPD	HNF4A
CEBPD	IRF1
CEBPD	ITGB2
CEBPD	JUN
CEBPD	NFE2
CEBPD	PITX3
CEBPD	SREBF1
CEBPD	SREBF2
CEBPE	ARID3A
CEBPE	ATF1
CEBPE	BHLHE40
CEBPE	CTCF
CEBPE	EPAS1
CEBPE	GABPA
CEBPE	HNF4A
CEBPE	IRF1
CEBPE	ITGB2
CEBPE	JUN
CEBPE	NFE2
CEBPE	PITX3
CEBPG	ARID3A
CEBPG	ARNT
CEBPG	ATF1
CEBPG	BHLHE40
CEBPG	CEBPD
CEBPG	CTCF
CEBPG	EPAS1
CEBPG	GABPA
CEBPG	HNF4A
CEBPG	IRF1
CEBPG	ITGB2
CEBPG	JUN
CEBPG	MEIS2
CEBPG	MEOX1
CEBPG	NFE2
CEBPG	NR3C1
CEBPG	PITX3
CIZ1	GATA4
CIZ1	SIX2
CNOT3	AHR
CNOT3	ARID3A
CNOT3	ARX
CNOT3	ATF1
CNOT3	ATF4
CNOT3	BACH1
CNOT3	BACH2
CNOT3	BCL6
CNOT3	BHLHE40
CNOT3	BHLHE41
CNOT3	BPTF
CNOT3	BRF1
CNOT3	CBFB
CNOT3	CEBPA
CNOT3	CEBPB
CNOT3	CEBPD
CNOT3	CEBPG
CNOT3	CREB1
CNOT3	CREM
CNOT3	CTCF
CNOT3	DEAF1
CNOT3	E2F7
CNOT3	E4F1
CNOT3	EBF2
CNOT3	EGR1
CNOT3	EGR2
CNOT3	EGR3
CNOT3	EPAS1
CNOT3	ERF
CNOT3	FLI1
CNOT3	FOSL1
CNOT3	FOXC1
CNOT3	FOXF1
CNOT3	FOXJ2
CNOT3	FOXJ3
CNOT3	FOXN2
CNOT3	FOXO1
CNOT3	FOXO3
CNOT3	FOXP1
CNOT3	GABPA
CNOT3	GABPB1
CNOT3	GATA4
CNOT3	GATA6
CNOT3	GLI3
CNOT3	GTF2I
CNOT3	HAND2
CNOT3	HES1
CNOT3	HIC1
CNOT3	HMGA1
CNOT3	HSF2
CNOT3	IKZF2
CNOT3	IRF1
CNOT3	IRF2
CNOT3	IRX2
CNOT3	IRX5
CNOT3	JUNB
CNOT3	JUND
CNOT3	KLF11
CNOT3	KLF12
CNOT3	KLF15
CNOT3	LHX2
CNOT3	MAFB
CNOT3	MAFF
CNOT3	MAFG
CNOT3	MAX
CNOT3	MAZ
CNOT3	MECOM
CNOT3	MECP2
CNOT3	MEF2A
CNOT3	MEIS1
CNOT3	MEIS2
CNOT3	MSX1
CNOT3	MYC
CNOT3	MZF1
CNOT3	NF1
CNOT3	NFATC1
CNOT3	NFE2L2
CNOT3	NFIB
CNOT3	NFIL3
CNOT3	NFIX
CNOT3	NFKB1
CNOT3	NFYA
CNOT3	NKX3-1
CNOT3	NKX6-1
CNOT3	NR2C2
CNOT3	NR2F1
CNOT3	NR2F2
CNOT3	NR2F6
CNOT3	NR3C1
CNOT3	NR4A1
CNOT3	NR4A2
CNOT3	NR6A1
CNOT3	NRF1
CNOT3	OAZ1
CNOT3	PITX3
CNOT3	PKNOX1
CNOT3	PKNOX2
CNOT3	POU3F1
CNOT3	PPARA
CNOT3	PPARD
CNOT3	PURA
CNOT3	RB1
CNOT3	RBPJ
CNOT3	REL
CNOT3	RELA
CNOT3	REST
CNOT3	RFX1
CNOT3	RFX2
CNOT3	RXRA
CNOT3	SIX2
CNOT3	SIX4
CNOT3	SMAD2
CNOT3	SMAD3
CNOT3	SMAD7
CNOT3	SOX2
CNOT3	SOX21
CNOT3	SP1
CNOT3	SP3
CNOT3	SP4
CNOT3	SREBF1
CNOT3	SREBF2
CNOT3	SRF
CNOT3	TBX18
CNOT3	TBX5
CNOT3	TCF3
CNOT3	TEF
CNOT3	TFAP2A
CNOT3	TFAP4
CNOT3	TFDP1
CNOT3	TGIF1
CNOT3	TGIF2
CNOT3	TRIM28
CNOT3	USF1
CNOT3	USF2
CNOT3	XBP1
CNOT3	YY1
CNOT3	ZBTB16
CNOT3	ZBTB7A
CNOT3	ZEB1
CNOT3	ZFP161
CNOT3	ZFX
CNOT3	ZNF143
CNOT3	ZNF263
CNOT3	ZNF333
CNOT3	ZNF350
CNOT3	ZNF589
CREB1	AHR
CREB1	ATF1
CREB1	ATF6
CREB1	BACH2
CREB1	BCL6
CREB1	BRCA1
CREB1	CDC5L
CREB1	CIZ1
CREB1	CTCF
CREB1	DLX2
CREB1	E4F1
CREB1	EGR2
CREB1	EGR4
CREB1	ELK1
CREB1	ERF
CREB1	FOXP1
CREB1	FOXP3
CREB1	GTF2A1
CREB1	GZF1
CREB1	HLF
CREB1	HNF4A
CREB1	HOXC10
CREB1	HSF1
CREB1	ING4
CREB1	IRX5
CREB1	JUN
CREB1	JUNB
CREB1	JUND
CREB1	KLF11
CREB1	KLF12
CREB1	KLF4
CREB1	MAFB
CREB1	MAFF
CREB1	MSX2
CREB1	MYC
CREB1	NF1
CREB1	NFE2L2
CREB1	NR1H2
CREB1	NR4A2
CREB1	NR6A1
CREB1	PKNOX1
CREB1	PKNOX2
CREB1	PPARD
CREB1	REL
CREB1	RELB
CREB1	RFX1
CREB1	SMAD1
CREB1	SREBF1
CREB1	SREBF2
CREB1	STAT3
CREB1	STAT4
CREB1	TBX5
CREB1	TFCP2
CREB1	TGIF2
CREB1	TRIM28
CREB1	XBP1
CREB1	YY1
CREB1	ZNF143
CREB1	ZNF589
CREM	BACH2
CREM	CDC5L
CREM	CTCF
CREM	EGR2
CREM	EGR4
CREM	EN2
CREM	ERF
CREM	FOXP1
CREM	GTF2A1
CREM	HLF
CREM	HMGA1
CREM	HOXC10
CREM	ING4
CREM	IRX5
CREM	JUNB
CREM	JUND
CREM	KLF11
CREM	KLF4
CREM	MAFF
CREM	MSX2
CREM	MYC
CREM	NF1
CREM	NFIL3
CREM	NFKB1
CREM	NR4A2
CREM	NR6A1
CREM	PKNOX2
CREM	PPARD
CREM	RELB
CREM	RFX1
CREM	SMAD1
CREM	SREBF1
CREM	SREBF2
CREM	STAT3
CREM	STAT4
CREM	TBX5
CREM	TFCP2
CREM	TRIM28
CREM	YY1
CREM	ZNF143
CRX	ATF4
CRX	DDIT3
CRX	GLI3
CRX	GTF2IRD1
CRX	HES1
CRX	HMX3
CRX	NFKB1
CRX	STAT2
CRX	THRB
CTCF	AHR
CTCF	AR
CTCF	ARID3A
CTCF	ARID5B
CTCF	ATF1
CTCF	ATF4
CTCF	ATF5
CTCF	ATF6
CTCF	BACH1
CTCF	BACH2
CTCF	BCL6
CTCF	BHLHE40
CTCF	BPTF
CTCF	CEBPA
CTCF	CEBPB
CTCF	CEBPD
CTCF	CEBPE
CTCF	CEBPG
CTCF	CHURC1
CTCF	CIZ1
CTCF	CREM
CTCF	CTCF
CTCF	CUX1
CTCF	DBP
CTCF	DDIT3
CTCF	DEAF1
CTCF	DLX2
CTCF	DLX3
CTCF	E2F1
CTCF	E4F1
CTCF	EGR1
CTCF	EGR3
CTCF	ELF3
CTCF	ELF5
CTCF	EP300
CTCF	EPAS1
CTCF	ESR2
CTCF	ESRRA
CTCF	ETS2
CTCF	FOSL1
CTCF	FOXA2
CTCF	FOXC1
CTCF	FOXD1
CTCF	FOXD3
CTCF	FOXJ3
CTCF	FOXN2
CTCF	FOXO1
CTCF	FOXO3
CTCF	FOXO4
CTCF	FOXP1
CTCF	GATA2
CTCF	GATA4
CTCF	GATA6
CTCF	GFI1B
CTCF	GLI1
CTCF	GLIS3
CTCF	GTF2IRD1
CTCF	GZF1
CTCF	HBP1
CTCF	HES1
CTCF	HIC1
CTCF	HMBOX1
CTCF	HMGA1
CTCF	HMGA2
CTCF	HOMEZ
CTCF	HOXA13
CTCF	HOXA6
CTCF	HOXA7
CTCF	HOXA9
CTCF	HOXB13
CTCF	HOXB5
CTCF	HOXB6
CTCF	HOXB8
CTCF	HOXC10
CTCF	HOXC5
CTCF	HOXC8
CTCF	HOXD12
CTCF	HOXD13
CTCF	HOXD9
CTCF	HSF2
CTCF	IKZF2
CTCF	IRF2
CTCF	IRF9
CTCF	IRX5
CTCF	JUN
CTCF	JUNB
CTCF	JUND
CTCF	KLF11
CTCF	KLF4
CTCF	LMX1B
CTCF	MAF
CTCF	MAFA
CTCF	MAFB
CTCF	MAFF
CTCF	MAZ
CTCF	MECOM
CTCF	MTERF
CTCF	MTF1
CTCF	MYB
CTCF	NFATC1
CTCF	NFATC4
CTCF	NFE2L1
CTCF	NFE2L2
CTCF	NFIL3
CTCF	NFKB2
CTCF	NFYA
CTCF	NKX2-2
CTCF	NKX2-5
CTCF	NKX3-2
CTCF	NR1I3
CTCF	NR2C2
CTCF	NR2F1
CTCF	NR2F2
CTCF	NR3C1
CTCF	NR4A1
CTCF	NR4A2
CTCF	NR6A1
CTCF	OAZ1
CTCF	PARP1
CTCF	PATZ1
CTCF	PAX2
CTCF	PKNOX1
CTCF	POU2F1
CTCF	PPARD
CTCF	PRRX1
CTCF	PURA
CTCF	REL
CTCF	RELB
CTCF	RFX2
CTCF	RUNX1
CTCF	RXRA
CTCF	RXRB
CTCF	SIX2
CTCF	SMAD3
CTCF	SMAD7
CTCF	SOX2
CTCF	SOX4
CTCF	SP1
CTCF	SP3
CTCF	SPI1
CTCF	SPIB
CTCF	SREBF2
CTCF	SRF
CTCF	STAT1
CTCF	STAT3
CTCF	STAT4
CTCF	STAT5A
CTCF	STAT6
CTCF	TBX18
CTCF	TCF12
CTCF	TCF3
CTCF	TEF
CTCF	TGIF1
CTCF	TGIF2
CTCF	THRA
CTCF	THRB
CTCF	TP53
CTCF	TP73
CTCF	USF1
CTCF	USF2
CTCF	YY1
CTCF	ZBTB33
CTCF	ZBTB7A
CTCF	ZBTB7B
CTCF	ZFP161
CTCF	ZFX
CTCF	ZNF148
CTCF	ZNF217
CUX1	ATF5
CUX1	CUX1
CUX1	HOXD12
CUX1	HOXD13
DDIT3	HMBOX1
DDIT3	HOXC5
DDIT3	MECOM
DDIT3	NR4A1
DDIT3	PPARD
DEAF1	BACH1
DEAF1	BACH2
DEAF1	BRF1
DEAF1	CEBPG
DEAF1	CREB1
DEAF1	CTCF
DEAF1	DBP
DEAF1	DEAF1
DEAF1	DLX2
DEAF1	E2F6
DEAF1	EGR1
DEAF1	EGR4
DEAF1	EPAS1
DEAF1	ETS2
DEAF1	FOXN2
DEAF1	FOXP1
DEAF1	GATA4
DEAF1	GTF2I
DEAF1	HES1
DEAF1	HINFP
DEAF1	HMBOX1
DEAF1	HOMEZ
DEAF1	HOXA4
DEAF1	HOXA5
DEAF1	HOXA6
DEAF1	IKZF2
DEAF1	IRF7
DEAF1	IRX5
DEAF1	JUN
DEAF1	JUNB
DEAF1	KLF11
DEAF1	KLF12
DEAF1	MAFA
DEAF1	MAFB
DEAF1	MAFF
DEAF1	MAX
DEAF1	MZF1
DEAF1	NFATC1
DEAF1	NFE2L2
DEAF1	NFYA
DEAF1	NR2F1
DEAF1	NR4A1
DEAF1	PKNOX1
DEAF1	PKNOX2
DEAF1	RELA
DEAF1	RXRA
DEAF1	SHOX2
DEAF1	SMAD2
DEAF1	SOX21
DEAF1	SOX4
DEAF1	SP2
DEAF1	STAT1
DEAF1	TCF12
DEAF1	TP53
DEAF1	USF2
DEAF1	ZBTB33
DEAF1	ZNF263
DLX2	NR2E3
DLX5	NR2C2
DMRT1	ETS1
DMRT1	NFE2
DMRT1	NR4A1
DMRT1	SMAD4
DMRT1	SRF
DMRT2	SRF
DMRT2	TCF4
DMRT3	TGIF1
E2F1	ARID3A
E2F1	ATF2
E2F1	ATF4
E2F1	ATF7
E2F1	BACH1
E2F1	BRF1
E2F1	CEBPA
E2F1	CREM
E2F1	CTCF
E2F1	CUX1
E2F1	DLX2
E2F1	DLX4
E2F1	E2F1
E2F1	EPAS1
E2F1	ERF
E2F1	FOSL1
E2F1	FOXJ3
E2F1	FOXN2
E2F1	FOXO3
E2F1	FOXP1
E2F1	GABPA
E2F1	GABPB1
E2F1	GATA3
E2F1	GATA6
E2F1	GLI3
E2F1	GTF2A1
E2F1	HIC1
E2F1	HIF1A
E2F1	HMGA2
E2F1	HOXC10
E2F1	HSF2
E2F1	IRX3
E2F1	IRX5
E2F1	JUN
E2F1	JUNB
E2F1	JUND
E2F1	KLF11
E2F1	MAF
E2F1	MAFB
E2F1	MAZ
E2F1	MECOM
E2F1	MYBL2
E2F1	NFATC3
E2F1	NFIL3
E2F1	NFKB2
E2F1	NFYA
E2F1	NR2F2
E2F1	PARP1
E2F1	PATZ1
E2F1	PKNOX1
E2F1	PRRX1
E2F1	PURA
E2F1	RREB1
E2F1	RXRA
E2F1	RXRB
E2F1	SMAD1
E2F1	SMAD7
E2F1	SOX9
E2F1	SP2
E2F1	STAT1
E2F1	TBX18
E2F1	TCF3
E2F1	TFAP4
E2F1	TFDP1
E2F1	TGIF1
E2F1	TP53
E2F1	TP73
E2F1	XBP1
E2F1	YY1
E2F1	ZBTB16
E2F1	ZFP161
E2F1	ZNF143
E2F1	ZNF217
E2F4	ATF4
E2F4	CTCF
E2F4	E2F1
E2F4	GATA3
E2F4	GATA6
E2F4	GTF2A1
E2F4	HMGA2
E2F4	JUN
E2F4	MAZ
E2F4	MECOM
E2F4	MYBL2
E2F4	NFYA
E2F4	SP2
E2F4	TGIF1
E2F4	TP53
E2F6	ATF4
E2F6	CTCF
E2F6	E2F1
E2F6	GATA3
E2F6	GATA6
E2F6	GTF2A1
E2F6	HMGA2
E2F6	JUN
E2F6	MAZ
E2F6	MECOM
E2F6	MYBL2
E2F6	NFYA
E2F6	SP2
E2F6	TGIF1
E2F6	TP53
E2F7	ATF4
E2F7	CTCF
E2F7	E2F1
E2F7	GATA3
E2F7	GATA6
E2F7	GTF2A1
E2F7	HMGA2
E2F7	JUN
E2F7	MAZ
E2F7	MECOM
E2F7	MYBL2
E2F7	NFYA
E2F7	SP2
E2F7	TGIF1
E2F7	TP53
E4F1	EGR3
E4F1	GTF2A1
E4F1	IRX5
E4F1	RFX1
E4F1	TFDP1
EBF1	ALX4
EBF1	ARNT
EBF1	ATF2
EBF1	ATF4
EBF1	ATF5
EBF1	BARX2
EBF1	BHLHE40
EBF1	CEBPB
EBF1	CEBPD
EBF1	CUX1
EBF1	DDIT3
EBF1	EGR1
EBF1	EPAS1
EBF1	FLI1
EBF1	GATA4
EBF1	GATA6
EBF1	GLI1
EBF1	HMBOX1
EBF1	HOMEZ
EBF1	HSF1
EBF1	IRF9
EBF1	MAFA
EBF1	MAFB
EBF1	MAX
EBF1	MAZ
EBF1	MECOM
EBF1	MEF2A
EBF1	MSX1
EBF1	NFATC4
EBF1	NFYA
EBF1	NKX3-1
EBF1	NR2E3
EBF1	NR2F6
EBF1	NR3C1
EBF1	NR4A1
EBF1	NR4A2
EBF1	OAZ1
EBF1	PPARG
EBF1	RB1
EBF1	RFX2
EBF1	RREB1
EBF1	SIX2
EBF1	STAT5A
EBF1	TBX18
EBF1	ZNF143
EBF1	ZNF354C
